Plot	Plot_bexis	exploratory	habitat	root_decomposition	dung_removal	seed_depletion	browsing_percentage	insect_herbivory	caterpillars_predation	barkbeetle_predation	soil_beta_glucosidase	soil_Nacetyl_glucosaminidase	soil_xylanase	soil_carbon_fluxes	soil_respiration_2011	soil_respiration_2017	soil_respiration_2018	soil_respiration_2019	average_soil_respiration	soil_methane_oxidation	microbial_C	fine_roots_C	litter_C_2015	litter_C_2016	litter_C_2017	litter_C_2018	average_litter_C	soil_org_C_2011	soil_org_C_2014	average_soil_org_C	soil_potential_nitrification_2014	soil_potential_nitrification_2016	average_soil_potential_nitrification	ammonia_oxidizing_archaea	ammonia_oxidizing_bacteria	nitrite_oxidizing_nitrobacter	nitrite_oxidizing_nitrospira	forest_soil_nitrite_fluxes	forest_soil_ammonia_fluxes	soil_N_retention	microbial_N	fine_roots_N	litter_N_2015	litter_N_2016	litter_N_2017	litter_N_2018	average_litter_N	soil_N_2011	soil_N_2014	average_soil_N	soil_phosphatase_2011	soil_phosphatase_2014	average_soil_phosphatase	soil_P_retention_2011	soil_P_retention_2018	average_soil_P_retention	soil_P_soluble	soil_org_P_soluble	microbial_P	soil_olsenP_2014	soil_olsenP_2021	average_soil_olsenP	root_biomass_2011	root_biomass_2014	root_biomass_2017	average_root_biomass	litter_biomass_2015	litter_biomass_2016	litter_biomass_2017	litter_biomass_2018	litter_biomass_2019	litter_biomass_2020	litter_biomass_2021	average_litter_biomass
HEW48	HEW48	HAI	forest	12.1	0.6329849243576	98.4	5.26	3.77412017238429	0.78	0.01056338028169	331.536790274013	345.939149299531	94.9228132455646	-0.583838908884899	22.7437	2.21176236074402	1.99	1.99	0.820898450678684	0.4477339455	252.934493501259	460.998418609819	474.5	496.36	483.83	478.705	483.34875	2.4	2.63	2.515	23.032	23.03166034	23.03183017	356000	3050000	131000	10400000	0.0828131980850089	0.0323794272662687	0.0529296564865294	32.9606602917419	14.5989385941785	7.685	12.9466666666667	11.4033333333333	10.825	10.715	0.18	0.2	0.19	3201.62228531884	4484.15	3842.88614265942	0.657012819639681	0	0.624094641083564	0.06	0.3	13.5	5.86	4.67	5.265	4.536	36.5	65.9	0.65334837128828	456.13	735.13	460.87	539.35	684.2	561	63.9	500.082857142857
HEW49	HEW49	HAI	forest	4.2	0.881024299331653	82.4	9.09	3.99973277026048	0.568	0.02277145237434	214.153311689801	203.33	93.47	-0.796673637555618	34.43112	2.68743528078746	2.75	1.93	1.0145493898517	0.9996865785	243.31506921273	445.46729749146	487.24	495.86	483.17	478.375	486.16125	NA	2.44	2.44	71.503	71.50342016	71.50321008	12900000	24600000	1050000	15700000	0.131717886993058	0.35649692380654	0.0575771533855366	31.7469696537671	13.3220350643042	8.655	13.9866666666667	9.31	10.4	10.5879166666667	NA	0.16	0.16	2979.77609378878	3797.18	3388.47804689439	1.40243915477447	0.288	1.46892800401768	0.04	0.36	11.11	6.3	3.6	4.95	6.22	26.4	71.3	0.70686019648062	412.71	723.92	556.98	506.83	936.1	451	14.2	514.534285714286
HEW50	HEW50	HAI	forest	8.3	0.917441370328506	100	35.23	3.66789952951467	0.78	0.021967526265521	585.718965626607	427.613103967444	115.701872720818	-0.27796850230603	48.44177	2.26977994354913	2.42	2.56	1.06345269342072	0.5103766665	439.669581060019	452.011736306229	472.63	487.9	476.926666666667	467.485	476.235416666667	3.38	4.41	3.895	141.93	141.930127	141.9300635	5060000	1760000	739000	8e+07	0.634911670324331	0.0648349072096161	0.00784313725490196	62.7372565843577	12.7225354573777	7.89	13.7066666666667	9.36	9.465	10.1054166666667	0.28	0.35	0.315	4259.08068623849	3615.43	3937.25534311924	0.556105297000941	0	0.528242867356541	0.04	0.15	17.82	4.7	4.27	4.485	9.638	39.9	40.2	0.810036540450424	522.52	646.16	610.5	531.51	797.9	375.9	20.4	500.698571428571
HEW51	HEW51	HAI	forest	NA	NA	100	NA	0.966791268088704	0.24	NA	NA	NA	NA	NA	NA	4.08700179387539	1.86	3.05	1.37846474167413	0.0688293895	NA	NA	NA	NA	492.216666666667	491.91	492.063333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.220264317180617	NA	NA	NA	NA	8.45666666666667	8.28	8.36833333333333	NA	NA	NA	NA	NA	NA	NA	0	0	0.06	0.09	NA	NA	7.94	7.94	NA	NA	74.1	0.887056116206199	NA	NA	438.45	687.73	NA	150.4	33.6	327.545
SEW01	SEW1	SCH	forest	NA	1.17464032507729	98.4	0	1.345667042706	0.82	0.12521343198634	117.4	172.733207507495	155.035851370329	-0.650835320419254	22.5903	0.823775062689001	1.4	1.41	0.524636967073261	0.288654726	83.2702169714018	412.533431381863	NA	NA	502.303333333333	489.22	495.761666666667	2.22	2.35	2.285	NA	NA	NA	7110000	308000	176000	NA	0.00138402078273303	0.0705198448212511	0.122549019607843	6.64132055464775	11.5546003526479	NA	NA	7.37666666666667	7.04	7.20833333333333	0.1	0.12	0.11	1260.00881549995	1722.33	1491.16940774998	0.0625386414218609	0	0.0594052806967067	0.18	0.17	19.14	35.5	34.72	35.11	0.922	12	12.67	0.15178892284939	NA	NA	614.9	432.02	790.38	557.33	NA	598.6575
SEW02	SEW2	SCH	forest	NA	0.530026803080058	100	NA	4.51331220790903	0.74	0.224882629107981	130.736436532442	201.640470438941	90.9324764574396	-0.856434583264346	21.832055	0.951248636995832	1.75	1.53	0.590470684789604	0.069896969	60.6272512732475	454.065828087254	NA	NA	501.87	501.06	501.465	2.36	2.41	2.385	NA	NA	NA	75300000	19900000	20100	381000	0.00315415190883079	0.90502685723687	0.0548456096089508	4.3750212461771	12.2986553460246	NA	NA	9.00333333333333	9.585	9.29416666666667	0.14	0.13	0.135	1090.32916593167	2338.12	1714.22458296583	0.0842797652726444	0.54	0.336472683333618	0.12	0.09	4.88	21.66	17.24	19.45	6.402	4.9	14.8	0.387379267065323	NA	NA	557.1	414.73	634.88	549.55	39.09	439.07
SEW03	SEW3	SCH	forest	17.6	0.867631374066041	92	100	0.478959285516808	0.9	0.202677746999077	148.174426389239	103.053547390887	127.935827514243	-0.802972570805528	NA	0.538747424804633	1.16	1.54	0.494110715432864	0.197526844	105.395654997333	471.2756960406	NA	NA	504.37	500.755	502.5625	2.46	2.74	2.6	9.885	7.247517898	8.566258949	13000000	140000	277000	NA	0.00217825998191506	0.124916522101812	0.109853894320554	6.75439326250769	13.4680269958047	NA	NA	7.33	9.705	8.5175	0.12	0.14	0.13	1295.83706405958	1505.84	1400.83853202979	0.0386685984241159	0	0.0367311935677877	0.21	0.12	6.63	54.72	43.33	49.025	2.312	5.7	11.1	0.181635808256086	NA	NA	517.64	525.88	686.14	542.88	30.88	460.684
SEW04	SEW4	SCH	forest	17.8	0.95405685797263	82.4	NA	3.29764368443764	0.836	0.081127535235476	183.05	122.45489280068	135.341012318917	-0.73585480850128	20.92078	0.779729406845403	0.95	2.04	0.528576068486644	0.731009517	128.859706995885	509.049870670959	NA	NA	498.163333333333	497.05	497.606666666667	2.66	2.27	2.465	8.988	6.923945813	7.9559729065	19800000	557000	37200	287000	0.00254942919182982	0.19352554341146	0.0353882086488782	12.8970862431267	15.4098314163213	NA	NA	8.60333333333333	9.905	9.25416666666667	0.13	0.12	0.125	1701.9047379597	1715.87	1708.88736897985	0.107049963279705	0.295	0.241765337049095	0.12	0.09	5.29	17.62	14.07	15.845	0.356	29	11.04	0.199527008439372	NA	NA	611.95	550.98	924.84	553.9	29.91	534.316
SEW05	SEW5	SCH	forest	16.4	1.01693289480504	33.6	NA	4.73571539251113	0.408	0.056068601583113	173.176955201548	269.260859166105	84.4646840825391	-0.790176200045923	NA	1.57132759752796	1.17	1.51	0.65146151323817	0.679843417	181.216737532839	495.821078360982	NA	NA	482.71	483.52	483.115	3	2.2	2.6	9.313	6.867556869	8.0902784345	16900000	394000	6980	NA	5.48890060424805e-05	0.164406874674941	0.101988781234064	12.7766485759361	15.7075113115867	NA	NA	9.8	10.84	10.32	0.16	0.12	0.14	1590.24256586003	1335.1	1462.67128293001	0.125765316520816	0.77	0.485093731528395	0.05	0.15	18.08	23.7	18.91	21.305	5.442	15	74.5	0.628122601738689	NA	NA	NA	NA	NA	263.13	1.66	132.395
SEW06	SEW6	SCH	forest	16.4	0.917986496686535	100	0	4.59618748063266	0.9	0.017137096774194	114.525397906633	297.307431587626	136.27762001925	-0.601735612510561	26.0893	1.18540223822338	1.94	2.47	0.764760005926743	0.648851039	129.818574113774	500.320190081153	NA	NA	477.263333333333	474.615	475.939166666667	2.92	2.12	2.52	2.226	1.841798854	2.033899427	14100000	2440000	53000	105000	0.00124247320268079	0.157238909860271	0.107991360691145	10.6394249497847	13.3866384207006	NA	NA	8.61333333333333	9.59	9.10166666666667	0.17	0.13	0.15	1733.45408266216	2040.38	1886.91704133108	0.175592385223659	0	0.166794715958915	0.11	0.32	27.62	17.38	14.99	16.185	2.242	115.2	39.39	0.81421292097126	NA	NA	403.33	392.24	NA	NA	NA	397.785
SEW07	SEW7	SCH	forest	15.8	1.34280654776212	100	0	11.0480056095705	0.925	0.052713178294574	94.1333709433554	274.402456203237	41.8507059306299	-0.991741929044783	20.41623	1.97631766777879	1.95	2.36	0.818876337744799	0.4512290405	121.939400626312	460.528108419206	NA	NA	480.18	468.915	474.5475	2.1	2.07	2.085	3.904	3.500310707	3.7021553535	40300000	715000	417000	731000	0.0090275901055541	0.389912568798007	0.107492206815006	8.97245172810113	16.8050062249599	NA	NA	10.6866666666667	11.21	10.9483333333333	0.13	0.14	0.135	1648.64477053845	1332.07	1490.35738526923	0.0432913582523902	0	0.0411223402084644	0.13	0.16	3.75	31.99	29.63	30.81	4.592	24	26.2	0.437892506114474	NA	NA	522.26	391.39	1234.6	359.93	7.28	503.092
SEW08	SEW8	SCH	forest	15.8	1.02447976942859	36	NA	8.15110005947223	0.76	0.032160423760878	190.540615126563	325.666060367077	99.8221621420646	-0.667209154522061	NA	1.23058231153167	1.18	2.24	0.70833567138026	0.721653427	148.030569781874	489.511568472701	NA	NA	476.88	476.765	476.8225	2.8	2.48	2.64	2.511	2.149023356	2.330011678	101000000	2730000	763000	NA	0.00600004464332559	0.986118024172064	0.0580383052814858	11.4356890390583	16.4350248145558	NA	NA	9.46666666666667	12.025	10.7458333333333	0.17	0.15	0.16	1517.7834144982	1679.24	1598.5117072491	0.0620818206078965	0.51	0.301141608301428	0.09	0.2	8.92	14.61	13.47	14.04	7.292	24.1	39.6	0.620437711783671	NA	NA	822.73	396.83	1844.07	365.43	5.72	686.956
SEW09	SEW9	SCH	forest	14.5	1.25883199481505	22.4	NA	8.0221683268896	0.486	0.074450084602369	207.503035355001	171.178874440426	44.4032881909528	-1.01677653884297	25.96617	0.923957854990925	0.88	2.45	0.606584333204854	0.900972197	124.689772772532	515.359693899036	NA	NA	482.526666666667	490.04	486.283333333333	2.27	2.56	2.415	2.368	1.977894991	2.1729474955	9450000	29500	17900	NA	0.000140761204607507	0.0901176690459759	0.078740157480315	11.8067695327112	11.0099559693377	NA	NA	9.41333333333333	9.62	9.51666666666667	0.12	0.14	0.13	1131.43461249965	940.95	1036.19230624982	0.0741413398664444	0	0.0704266515207104	0.11	0.24	16.38	19.16	19.83	19.495	5.182	60.8	32.7	0.667704853331817	NA	NA	610.35	474.8	1473.48	365.22	23.13	589.396
SEW10	SEW10	SCH	forest	12.1	1.20021534905463	79.2	NA	1.24367393505222	0.566	0.636165577342048	91.5333463178347	112.155377867188	33.6371120907693	-1.18238896799487	22.90431	1.00902753045064	1.95	2.38	0.72031838314834	0.359799767	108.236640447023	477.68892717696	501.665	511.23	506.24	503.77	505.72625	2.1	1.75	1.925	18.681	14.46395618	16.57247809	45100000	941000	377000	116000	0.00387683094254196	0.437692663172718	0.0607976653696498	10.3404349731606	9.45567567775775	8.44	9.245	8.65666666666667	7.41	8.43791666666667	0.12	0.1	0.11	880.595227895085	1655.03	1267.81261394754	0.10352091541003	0.24	0.212296703707628	0.14	0.21	5.23	22.08	16.62	19.35	4.952	8	9.87	0.313452644152092	370.84	NA	502.77	530.74	611.92	439.19	74.36	421.636666666667
SEW11	SEW11	SCH	forest	12.7	1.07371136922	95.2	NA	0.75127565598535	0.56	0.15592203898051	234.774440174075	283.701787752025	186.824210400702	-0.3545481288264	33.41647	0.799563835096848	1.36	1.68	0.598411102923099	1.12227008	246.018885818182	470.793785166782	502.9	511.12	507.69	NA	507.236666666667	3.28	1.83	2.555	3.889	2.82883411	3.358917055	22400000	414000	372000	NA	0.002925316654413	0.216883221859264	0.228937728937729	16.3577753893822	8.6269986338086	7.67	8.755	8.09	NA	8.17166666666667	0.14	0.09	0.115	1327.35322605409	1536.8	1432.07661302704	0.0920019428209401	0	0.0873923883483953	0.11	0.22	NA	19.36	17.72	18.54	4.492	2	10.6	0.26579767558978	416.58	NA	545.54	NA	NA	389.47	30.88	345.6175
SEW12	SEW12	SCH	forest	18.5	1.71089209299996	49.6	NA	2.21673597442833	0.668	0.547226386806597	97.6725232423598	129.793887422731	66.7373387389812	-1.03689537174932	22.851035	1.14745861445411	1.87	1.85	0.667842528184326	0.951156079	122.848335330265	466.788401001615	500.245	508.58	510.17	498.205	504.3	2.4	2.28	2.34	16.715	13.05627115	14.885635575	1570000	349000	25400	NA	0.000199739362962608	0.01824313591426	0.165152766308836	7.90566661569163	8.0493212900592	6.355	7.325	7.98	8.92	7.645	0.09	0.09	0.09	636.648745825218	1221.6	929.124372912609	0.0633172437642775	0	0.0601448728856442	0.15	0.1	2.82	44.98	32.06	38.52	3.702	5	7.4	0.229731491645086	443.96	NA	471.21	539.2	632.11	700.83	40.66	471.328333333333
SEW13	SEW13	SCH	forest	15.5	0.899991168523882	69.6	42.86	3.57137713059123	0.76	0.33993399339934	100.246601910337	166.794530341599	164.037819161849	-0.632689392501078	22.78155	0.803862669949163	1.99	1.63	0.617220460375391	0.152136924	108.888434871795	491.590003103092	498.56	496.383333333333	499.766666666667	501.955	499.16625	2.87	2.65	2.76	10.703	7.761477445	9.2322387225	18400000	15400000	1060000	2250000	0.0260290272207178	0.321322560657628	0.099009900990099	5.90011638020121	11.2467761479355	7.355	7.47	8.39	9.11	8.08125	0.14	0.13	0.135	1437.80081220048	1982.28	1710.04040610024	0.0999385950049137	0.57	0.365592271367689	0.04	0.08	5.91	23.48	28.85	26.165	2.702	8	8.37	0.200303119303099	537.75	537.9	738.2	563.96	1006.72	586.84	54.06	575.061428571429
SEW14	SEW14	SCH	forest	14.6	0.785620822235854	99.2	NA	1.04582186426546	0.836	0.300079808459697	105.984045153183	176.530315503109	128.163109810935	-0.755035845368289	12.7633	NA	1.57	2.17	0.648944170645042	NA	90.4105361499772	464.098995048045	498.285	505.133333333333	509.406666666667	490.895	500.93	2.74	2.49	2.615	9.481	7.512150879	8.4965754395	48500000	232000	364000	289000	0.00513503165411744	0.463274882425075	0.10136847440446	0.82643007815413	12.2367976060797	6.6	7.20333333333333	7.45333333333333	9.815	7.76791666666667	0.16	0.15	0.155	1418.41516479285	1871.54	1644.97758239643	0.038214049731292	0	0.0362994190348972	0.2	0.12	8.01	46.78	42.1	44.44	0.982	7.2	6.08	0.105423107295178	442.67	388.78	443.06	362.55	NA	483.85	28.72	358.271666666667
SEW15	SEW15	SCH	forest	14.4	1.04532357892249	65.6	0	1.52654977009309	0.64	0.276901004304161	35.0816175421458	62.9542091233066	17.8017857767807	-1.32288385703619	13.250165	0.640092932431768	1.83	2.03	0.578594138380607	0.4292977465	43.2309234990925	432.563600642433	497.735	509.186666666667	501.493333333333	499.585	502	1.35	1.06	1.205	9.185	7.143033964	8.164016982	55300000	484000	106000	158000	0.00207603117409955	0.530315317269974	0.137117784176608	5.88056405594711	9.61634752280621	7.055	7.90666666666667	6.92666666666667	7.75	7.40958333333333	0.07	0.07	0.07	316.560469706617	425.42	370.990234853308	0.044046704346759	0	0.0418398413523805	0.2	0.08	8.51	43.59	38.65	41.12	2.432	1.9	3.3	0.138075842785456	743.75	532.9	830.23	687.16	850.87	597.58	52.82	613.615714285714
SEW16	SEW16	SCH	forest	14.6	0.94402787747004	82.4	75	NA	0.38	0.258692628650904	115.149066630408	117.435061258838	93.0353237576207	-0.939680373384269	10.60816	0.449574308542095	2.23	2.18	0.607722571421776	0.6381151855	161.718557419355	459.265203817984	495.59	501.49	503.353333333333	495.8	499.058333333333	2.32	1.3	1.81	16.268	12.44441102	14.35620551	8730000	636000	13500	121000	0.00105767497316814	0.0890386716899215	0.101595042161942	14.4068549043491	11.6011531756377	6.88	8.07	8.14666666666667	8.845	7.98541666666667	0.13	0.08	0.105	1182.06671793959	724.67	953.368358969795	0.0652216824322969	0.36	0.232897607090695	0.14	0.16	2.18	25.67	21.7	23.685	3.222	24	22.64	0.35843587570653	333.15	390.46	403.65	296.56	NA	326.24	16.13	294.365
SEW17	SEW17	SCH	forest	14.1	1.32281031799882	56	100	2.05213992494677	0.58	0.064741035856574	108.336962721241	96.1037952554916	86.3258300908456	-0.98972418785832	16.909625	0.749952548650607	1.69	1.69	0.554429959544444	0.8682761225	105.033087447398	484.794298615027	498.02	495.996666666667	504.216666666667	491.85	497.520833333333	2.71	2.36	2.535	16.124	12.56220739	14.343103695	2010000	998000	NA	NA	NA	0.0285958065816019	0.130718954248366	10.3505679676163	11.2061343187538	6.795	5.99333333333333	7.27666666666667	6.19	6.56375	0.12	0.11	0.115	617.482580754753	767.5	692.491290377377	0.0813939282403581	0.253	0.197451307860559	0.08	0.08	14.14	22.05	14.96	18.505	5.452	10	3.82	0.322678159777329	383.97	459.25	523.22	574.92	NA	363.28	23.41	388.008333333333
SEW18	SEW18	SCH	forest	13.7	1.18537125398637	79.2	NA	1.81107341694383	0.76	0.249324932493249	132.789384604597	198.196256178839	130.748638127463	-0.708568147435231	25.59282	0.726564563879584	2.02	1.83	0.647309747311814	0.2521132535	145.589371739334	486.519796826869	495.59	504.316666666667	499.963333333333	494.02	498.4725	3.43	2.25	2.84	14.001	11.04487363	12.522936815	15100000	403000	128000	NA	0.00100656056926039	0.147380581593941	0.0691897875873521	10.0822729556224	13.9507899571341	6.585	8.42666666666667	6.96	8.18	7.53791666666667	0.16	0.11	0.135	1477.9506605292	1622.23	1550.0903302646	0.021884331435098	0.868	0.432952151625853	0.12	0.14	8.41	30.02	25.17	27.595	9.762	8.4	16.55	0.571111609811591	552.55	411.4	659.06	464.79	718.79	502.4	45	479.141428571429
SEW19	SEW19	SCH	forest	14.9	1.22684493928953	27	0	1.24970249104038	0.44	0.400798934753662	60.317087567623	60.5543868885455	24.7164801820719	-1.28448051248287	17.06252	0.937335083206562	1.39	2.3	0.609395216772982	0.8310645345	127.065999353828	431.364655293758	501.64	504.81	506.393333333333	498.42	502.815833333333	0.74	1.65	1.195	9.275	6.777319678	8.026159839	369000	1090000	11500	NA	9.04331761444879e-05	0.0138701069822331	0.257267815796244	6.04939418727022	8.62816017805013	6.485	8.155	7.94333333333333	7.605	7.54708333333333	0.04	0.09	0.065	421.791325551338	824.35	623.070662775669	0.113408615708958	0	0.107726527094984	0.15	0.1	7.88	28.3	20.58	24.44	9.592	28.4	6.3	0.617643112855623	290.72	NA	339.8	383.56	443.58	397.1	37.69	315.408333333333
SEW20	SEW20	SCH	forest	14.9	1.3556067968677	26.4	50	1.1724695480589	0.58	0.458928571428571	73.1330136517561	70.9777282514681	57.49	-1.14336631333575	17.331445	0.949740642290727	2.48	2.42	0.753929418673561	0.459733932	120.287256596078	413.143307686686	504.935	505.385	506.676666666667	504.375	505.342916666667	1.93	1.76	1.845	12.584	9.242984611	10.9134923055	14900000	1340000	433000	157000	0.0046396151239346	0.154386934469819	0.124734938256206	9.0097591986743	8.15152929499083	7.93	7.41	8.18	7.805	7.83125	0.08	0.09	0.085	548.09987437321	837.77	692.934937186605	0.129554268243504	0	0.123063237311892	0.11	0.12	45.15	17.08	21.48	19.28	4.572	16.7	27.42	0.406939909156134	282.37	NA	206.97	317.11	440.13	274.77	23.84	257.531666666667
SEW21	SEW21	SCH	forest	14.5	1.23727322567947	80	100	2.18200713600468	0.62	0.195187165775401	111.83392815373	144.221011435552	159.542923785805	-0.664890368944571	14.32231	0.645909748252398	1.83	1.98	0.578794382220248	0.100160239	119.3154048	460.615612295353	496.855	501.566666666667	506.823333333333	499.17	501.10375	2.81	2.4	2.605	14.643	11.56809208	13.10554604	140000000	0	35200	NA	0.000276804156546606	1.33092184887775	0.0606428138265616	9.55466489328978	13.961054499299	7.28	6.56333333333333	8.03666666666667	7.47	7.3375	0.15	0.14	0.145	1634.20033780522	1358.28	1496.24016890261	0.0629571874139795	0	0.0598028563648215	0.14	0.07	7.99	32.27	26.22	29.245	3.982	6.8	15.1	0.282390849116122	357.38	386.44	334.93	333.64	NA	360.93	33.25	301.095
SEW22	SEW22	SCH	forest	15.4	0.905103565155554	40.8	NA	6.51464309337376	0.44	0.08012568735271	163.214487989704	186.602707176064	152.785299554376	-0.619127321554295	21.254605	1.12993030720168	1.72	1.92	0.648337182745141	0.199948335	121.277340529607	499.982022226438	474.375	480.703333333333	472.586666666667	467.68	473.83625	2.98	1.73	2.355	7.704	6.127295731	6.9156478655	41900000	386000	291000	212000	0.00395546848701543	0.40199543786889	0.0240396172892928	10.1862603993523	13.7313551610204	11.59	11.77	12.59	13.32	12.3175	0.17	0.11	0.14	1727.94954548785	1203.01	1465.47977274392	0.0428763290912558	5.398	2.60393411642803	0.15	0.17	5.94	41.56	34.23	37.895	2.542	10.5	16	0.235070170071138	484.47	372.47	602.44	451.39	431.08	219.48	15.41	368.105714285714
SEW23	SEW23	SCH	forest	14.6	1.49357775181417	100	NA	9.58029862040424	0.872	0.066548881036514	73.4458750028552	136.565757705605	45.8270050472449	-1.12318531068329	11.66245	0.684444821504471	2.79	2.27	0.716062114916186	0.310317471	84.0282287945017	502.677811471579	479.415	486.51	485.9	485.585	484.3525	2.46	2.02	2.24	18.147	14.23907926	16.19303963	316000000	1380000	770000	163000	0.00733688289937454	3.01719983140586	0.0766400980993256	8.92609768574303	16.0730913341709	13.36	15.2966666666667	14.0333333333333	14.855	14.38625	0.16	0.14	0.15	1083.20318997754	1113.53	1098.36659498877	0.0780275722619289	0.3	0.216571267175704	0.09	0.1	4.87	15.22	33.75	24.485	2.972	18.5	19.2	0.306531332688458	506.56	493.66	571.46	1231.6	837.86	510.68	43.53	599.335714285714
SEW24	SEW24	SCH	forest	16.6	0.856844307510976	100	0	7.57619047273305	0.54	0.049481621112158	85.2626716578496	166.124134301432	42.168519991456	-1.1012745642037	22.477055	1.02527794967272	1.62	1.9	0.627940642701772	0.269605839	139.101766421929	475.2562568958	475.065	483.966666666667	478.54	476.01	478.395416666667	2.17	2.31	2.24	7.528	6.613050902	7.070525451	406000000	5000000	39400	578000	0.0048550819957919	3.90720628491968	0.0574679616114016	6.52853394735777	16.6327904105518	11.85	15.0366666666667	13.7	17.805	14.5979166666667	0.14	0.15	0.145	959.350614966332	1134.14	1046.74530748317	0.0945822357117467	1.058	0.592227980811414	0.06	0.17	23	13.88	16.78	15.33	1.852	15.5	14.78	0.221220683437505	598.13	561.67	602.78	640.44	790.36	554.09	18.97	538.062857142857
SEW25	SEW25	SCH	forest	16.1	0.838303600976504	94.4	NA	10.9205236823569	0.572	0.049963081466896	158.068194555313	211.495202917191	75.59	-0.888729660132578	24.42983	1.34124384020401	1.78	1.9	0.692824242323814	0.5508248035	115.174910894168	480.652089877863	482.215	480.173333333333	486.52	479.385	482.073333333333	2.4	2.6	2.5	NA	NA	NA	98000000	3080000	814000	1160000	0.0155230512790625	0.960925574889736	0.0431536702196522	9.62661228380455	15.4656377121174	14.29	15.0666666666667	16.32	14.855	15.1329166666667	0.15	0.17	0.16	1454.53810787039	1583.86	1519.1990539352	0.0401477778087802	2.207	1.08611619280371	0.17	0.16	3.82	31.65	15.54	23.595	1.902	22.1	17.4	0.265581568253186	546.52	513.66	548.2	1164.84	NA	384.66	85.53	540.568333333333
SEW26	SEW26	SCH	forest	15.9	1.18140430503835	84	NA	8.3817972309908	0.82	0.043717999212288	90.2158907483292	102.671818484049	98.2662960610065	-0.948875529028115	21.72606	0.76105076600475	1.78	1.96	0.619159887537698	0.2686135165	69.8297510697675	450.560968660859	480.87	488.27	484.573333333333	484.695	484.602083333333	2.02	2.5	2.26	NA	NA	NA	183000000	5230000	631000	4780000	0.0425507753145934	1.78942442581613	0.0601938241136459	5.32027698798554	12.4565857789126	15.21	15.31	14.2433333333333	16.01	15.1933333333333	0.13	0.18	0.155	1236.7347979042	1355.84	1296.2873989521	0.0346963734166233	1.513	0.751396427378611	0.2	0.24	4.22	53.7	41.14	47.42	3.602	20	29	0.38280744941367	465.38	482.81	480.88	NA	NA	286.11	8.09	344.654
SEW27	SEW27	SCH	forest	15.9	1.03853263846273	100	0	6.81327469079846	0.656	0.022180273714016	82.0517163718426	105.978069884121	46.4875294111	-1.14550922702151	19.53456	0.661273575741178	1.46	1.98	0.561667917331957	0.15042976	88.1405702564103	447.672827516593	475.705	470.325	480.973333333333	478.115	476.279583333333	2.17	2.38	2.275	4.69	3.593936105	4.1419680525	198000000	34700	21500	669000	0.00542992244589295	1.88263363618536	0.0885896527285613	5.79571658235552	15.3040427451792	10.705	9.25	10.6	14.51	11.26625	0.14	0.15	0.145	1003.90458836953	1103.3	1053.60229418477	0.0315083588672234	1.563	0.772110323662385	0.17	0.17	24.3	60.58	47.17	53.875	1.952	9	21.05	0.219955976054428	498.96	NA	611.4	575.12	753.17	425.81	17.79	480.375
SEW28	SEW28	SCH	forest	16.8	1.09824012921591	100	100	NA	0.858	0.022363335173937	204.895475219156	238.900867986506	84.3966406554838	-0.801570836632348	28.45317	0.712994524450304	2.23	2.19	0.724047184963669	0.5677900295	115.048973544974	468.675718416164	482.245	487.503333333333	483.273333333333	471.525	481.136666666667	2.73	2.53	2.63	13.849	11.144582	12.496791	339000000	5980000	78700	850000	0.00730306875525095	3.27958156732747	0.0648172154524242	6.59519107610676	17.8666338226588	14.2	12.9333333333333	13.9966666666667	15.73	14.215	0.18	0.18	0.18	1590.58849743802	1373.11	1481.84924871901	0.0357052684625708	0.735	0.382926415911838	0.15	0.18	2.66	39.33	37.62	38.475	2.872	27	15.1	0.326008060958777	427.44	557.69	499.23	614.84	1037.69	409.14	39.91	512.277142857143
SEW29	SEW29	SCH	forest	15.9	0.98803635717846	77.6	25	2.99109683210831	0.416	0.179568527918782	54.2403733447014	89.1781935468204	73.538247005339	-1.07614722619626	15.8153	0.825562042460518	2.45	1.99	0.680967646694595	0.022300819	98.678292936803	500.903245331347	483.135	482.65	483.626666666667	NA	483.137222222222	1.58	1.72	1.65	16.728	13.37535623	15.051678115	10400000	234000	107000	260000	0.00288599788217627	0.1010930210069	0.0742666171555886	6.60845775852617	16.5613366695755	8.595	10.82	10.52	NA	9.97833333333333	0.07	0.07	0.07	576.352634767538	528.67	552.511317383769	0.123074653065231	3.835	1.9379336585863	0.06	0.08	8.09	16.72	14.44	15.58	2.982	8.8	23	0.275839168855898	469.65	441.48	457.83	NA	731.32	299.35	9.19	401.47
